id,venueId,toss.elected,toss.winner,team1Id,team2Id,matchDate,matchEndDate
10807,128,Nepal who chose to bat,Nepal,11241,11242,2019-01-26 05:30:00+00:00,2019-01-26 19:00:00+00:00
8168,26,Pakistan who chose to field,Pakistan,11247,11248,2019-01-27 08:00:00+00:00,2019-01-27 21:00:00+00:00
9082,132,New Zealand who chose to bat,New Zealand,11251,11252,2019-01-28 02:00:00+00:00,2019-01-28 10:00:00+00:00
10808,128,Nepal who chose to field,Nepal,11253,11254,2019-01-28 05:30:00+00:00,2019-01-28 19:00:00+00:00
8169,21,South Africa who chose to field,South Africa,11269,11270,2019-01-30 11:00:00+00:00,2019-01-30 21:00:00+00:00
9083,95,New Zealand who chose to field,New Zealand,11271,11272,2019-01-31 02:00:00+00:00,2019-01-31 10:00:00+00:00
9073,115,India who chose to bat,India,11303,11304,2019-02-03 02:00:00+00:00,2019-02-03 10:00:00+00:00
9085,91,Bangladesh who chose to bat,Bangladesh,11359,11360,2019-02-13 01:00:00+00:00,2019-02-13 10:00:00+00:00
9086,89,New Zealand who chose to field,New Zealand,11381,11382,2019-02-15 22:00:00+00:00,2019-02-16 10:00:00+00:00
9087,94,Bangladesh who chose to field,Bangladesh,11395,11396,2019-02-19 22:00:00+00:00,2019-02-20 10:00:00+00:00
9227,66,Windies who chose to bat,West Indies ,11397,11398,2019-02-20 15:00:00+00:00,2019-02-21 03:00:00+00:00
9228,66,England who chose to field,England,11407,11408,2019-02-22 15:00:00+00:00,2019-02-23 03:00:00+00:00
9229,64,England who chose to field,England,11425,11426,2019-02-25 13:30:00+00:00,2019-02-26 03:00:00+00:00
9230,64,Windies who chose to field,West Indies ,11427,11428,2019-02-27 13:30:00+00:00,2019-02-28 03:00:00+00:00
10639,486,Ireland who chose to bat,Ireland,11437,11438,2019-02-28 07:30:00+00:00,2019-03-02 17:30:00+00:00
10640,486,Afghanistan who chose to bat,Afghanistan,11439,11440,2019-03-02 07:30:00+00:00,2019-03-04 17:30:00+00:00
10772,442,Australia who chose to bat,Australia,11441,11442,2019-03-02 08:00:00+00:00,2019-03-02 17:30:00+00:00
9231,100,Windies who chose to field,West Indies ,11443,11444,2019-03-02 15:00:00+00:00,2019-03-03 03:00:00+00:00
8176,26,South Africa who chose to field,South Africa,11451,11452,2019-03-03 08:00:00+00:00,2019-03-03 21:00:00+00:00
10641,486,Afghanistan who chose to bat,Afghanistan,11457,11458,2019-03-05 07:30:00+00:00,2019-03-07 17:30:00+00:00
10773,20,Australia who chose to field,Australia,11459,11460,2019-03-05 08:00:00+00:00,2019-03-05 17:30:00+00:00
8177,24,Sri Lanka who chose to field,Sri Lanka,11463,11464,2019-03-06 11:00:00+00:00,2019-03-06 21:00:00+00:00
10642,486,Ireland who chose to field,Ireland,11467,11468,2019-03-08 07:30:00+00:00,2019-03-09 17:30:00+00:00
10774,375,India who chose to field,India,11469,11470,2019-03-08 08:00:00+00:00,2019-03-08 17:30:00+00:00
10643,486,Ireland who chose to field,Ireland,11477,11478,2019-03-10 07:30:00+00:00,2019-03-12 17:30:00+00:00
8178,23,Sri Lanka who chose to field,Sri Lanka,11481,11482,2019-03-10 08:00:00+00:00,2019-03-10 21:00:00+00:00
10775,449,India who chose to bat,India,11479,11480,2019-03-10 08:00:00+00:00,2019-03-10 17:30:00+00:00
10776,8,Australia who chose to bat,Australia,11491,11492,2019-03-13 08:00:00+00:00,2019-03-13 17:30:00+00:00
8179,22,South Africa who chose to field,South Africa,11495,11496,2019-03-13 11:00:00+00:00,2019-03-13 21:00:00+00:00
8180,21,Sri Lanka who chose to bat,Sri Lanka,11501,11502,2019-03-16 11:00:00+00:00,2019-03-16 21:00:00+00:00
11065,104,Pakistan who chose to bat,Pakistan,11515,11516,2019-03-22 11:00:00+00:00,2019-03-22 19:00:00+00:00
11066,104,Pakistan who chose to bat,Pakistan,11527,11528,2019-03-24 11:00:00+00:00,2019-03-24 19:00:00+00:00
11067,102,Australia who chose to bat,Australia,11551,11552,2019-03-27 11:00:00+00:00,2019-03-27 19:00:00+00:00
11068,37,Pakistan who chose to field,Pakistan,11561,11562,2019-03-29 11:00:00+00:00,2019-03-29 19:00:00+00:00
11069,37,Pakistan who chose to field,Pakistan,11583,11584,2019-03-31 11:00:00+00:00,2019-03-31 19:00:00+00:00
11257,84,Zimbabwe who chose to field,Zimbabwe,11648,11649,2019-04-10 07:30:00+00:00,2019-04-10 21:00:00+00:00
11258,84,Zimbabwe who chose to field,Zimbabwe,11672,11673,2019-04-12 07:30:00+00:00,2019-04-12 21:00:00+00:00
11259,84,United Arab Emirates who chose to field,UAE,11680,11681,2019-04-14 07:30:00+00:00,2019-04-14 21:00:00+00:00
11260,84,United Arab Emirates who chose to bat,UAE,11688,11689,2019-04-16 07:30:00+00:00,2019-04-16 21:00:00+00:00
10803,282,Papua New Guinea who chose to field,Papua New Guinea,8141798,198578140,2019-04-27 07:30:00+00:00,2019-04-16 21:00:00+00:00
10804,87,Namibia who chose to bat,Namibia,815546587,376549607,2019-04-27 07:30:00+00:00,2019-04-16 21:00:00+00:00
8979,391,England who chose to field,England,11850,11851,2019-05-03 09:45:00+00:00,2019-05-03 22:00:00+00:00
10650,392,Ireland who chose to field,Ireland,11864,11865,2019-05-05 09:45:00+00:00,2019-05-05 22:00:00+00:00
10651,392,West Indies who chose to bat,West Indies ,11892,11893,2019-05-07 09:45:00+00:00,2019-05-07 22:00:00+00:00
8965,82,England who chose to field,England,11906,11907,2019-05-08 12:00:00+00:00,2019-05-08 22:00:00+00:00
10730,393,Scotland who chose to bat,Scotland,11916,11917,2019-05-10 10:00:00+00:00,2019-05-10 22:00:00+00:00
10653,391,Ireland who chose to bat,Ireland,11922,11923,2019-05-11 09:45:00+00:00,2019-05-11 22:00:00+00:00
8966,72,Pakistan who chose to field,Pakistan,11924,11925,2019-05-11 10:00:00+00:00,2019-05-11 22:00:00+00:00
10654,391,West Indies who chose to bat,West Indies ,11936,11937,2019-05-13 09:45:00+00:00,2019-05-13 22:00:00+00:00
8967,223,England who chose to field,England,11954,11955,2019-05-14 12:00:00+00:00,2019-05-14 22:00:00+00:00
10655,392,Ireland who chose to bat,Ireland,11956,11957,2019-05-15 09:45:00+00:00,2019-05-15 22:00:00+00:00
10656,391,Bangladesh who chose to field,Bangladesh,11960,11961,2019-05-17 09:45:00+00:00,2019-05-17 22:00:00+00:00
8968,70,England who chose to field,England,11962,11963,2019-05-17 12:00:00+00:00,2019-05-17 22:00:00+00:00
10658,117,Afghanistan who chose to field,Afghanistan,11966,11967,2019-05-19 09:45:00+00:00,2019-05-19 22:00:00+00:00
8969,73,England who chose to bat,England,11968,11969,2019-05-19 10:00:00+00:00,2019-05-19 22:00:00+00:00
10659,117,Ireland who chose to field,Ireland,11986,11987,2019-05-21 09:45:00+00:00,2019-05-21 22:00:00+00:00
10210,393,Scotland who chose to field,Scotland,11988,11989,2019-05-21 10:00:00+00:00,2019-05-21 22:00:00+00:00
8192,82,South Africa who chose to field,South Africa,19652,19653,2019-05-30 09:30:00+00:00,2019-05-30 22:00:00+00:00
8193,70,West Indies who chose to field,West Indies ,19654,19655,2019-05-31 09:30:00+00:00,2019-05-31 22:00:00+00:00
8194,68,New Zealand who chose to field,New Zealand,19656,19657,2019-06-01 09:30:00+00:00,2019-06-01 22:00:00+00:00
8195,223,Afghanistan who chose to bat,Afghanistan,19658,19659,2019-06-01 12:30:00+00:00,2019-06-01 22:00:00+00:00
8196,82,South Africa who chose to field,South Africa,19660,19661,2019-06-02 09:30:00+00:00,2019-06-02 22:00:00+00:00
8197,70,England who chose to field,England,19666,19667,2019-06-03 09:30:00+00:00,2019-06-03 22:00:00+00:00
8198,68,Afghanistan who chose to field,Afghanistan,19678,19679,2019-06-04 09:30:00+00:00,2019-06-04 22:00:00+00:00
8199,72,South Africa who chose to bat,South Africa,19680,19681,2019-06-05 09:30:00+00:00,2019-06-05 22:00:00+00:00
8200,82,New Zealand who chose to field,New Zealand,19682,19683,2019-06-05 12:30:00+00:00,2019-06-05 22:00:00+00:00
8201,70,West Indies who chose to field,West Indies ,19684,19685,2019-06-06 09:30:00+00:00,2019-06-06 22:00:00+00:00
8203,68,Bangladesh who chose to field,Bangladesh,19688,19689,2019-06-08 09:30:00+00:00,2019-06-08 22:00:00+00:00
8204,260,New Zealand who chose to field,New Zealand,19690,19691,2019-06-08 12:30:00+00:00,2019-06-08 22:00:00+00:00
8205,82,India who chose to bat,India,19692,19693,2019-06-09 09:30:00+00:00,2019-06-09 22:00:00+00:00
8206,72,West Indies who chose to field,West Indies ,19698,19699,2019-06-10 09:30:00+00:00,2019-06-10 22:00:00+00:00
8208,260,Pakistan who chose to field,Pakistan,19712,19713,2019-06-12 09:30:00+00:00,2019-06-12 22:00:00+00:00
8210,72,England who chose to field,England,19718,19719,2019-06-14 09:30:00+00:00,2019-06-14 22:00:00+00:00
8211,82,Sri Lanka who chose to field,Sri Lanka,19720,19721,2019-06-15 09:30:00+00:00,2019-06-15 22:00:00+00:00
8212,68,South Africa who chose to field,South Africa,19722,19723,2019-06-15 12:30:00+00:00,2019-06-15 22:00:00+00:00
8213,39,Pakistan who chose to field,Pakistan,19724,19725,2019-06-16 09:30:00+00:00,2019-06-16 22:00:00+00:00
8214,260,Bangladesh who chose to field,Bangladesh,19730,19731,2019-06-17 09:30:00+00:00,2019-06-17 22:00:00+00:00
8215,39,England who chose to bat,England,19740,19741,2019-06-18 09:30:00+00:00,2019-06-18 22:00:00+00:00
11262,88,Zimbabwe who chose to bat,Zimbabwe,19744,19745,2019-06-19 09:00:00+00:00,2019-06-19 22:00:00+00:00
8216,40,New Zealand who chose to field,New Zealand,19746,19747,2019-06-19 09:30:00+00:00,2019-06-19 22:00:00+00:00
8217,70,Australia who chose to bat,Australia,19748,19749,2019-06-20 09:30:00+00:00,2019-06-20 22:00:00+00:00
11263,88,Zimbabwe who chose to bat,Zimbabwe,19752,19753,2019-06-21 09:00:00+00:00,2019-06-21 22:00:00+00:00
8218,73,Sri Lanka who chose to bat,Sri Lanka,19754,19755,2019-06-21 09:30:00+00:00,2019-06-21 22:00:00+00:00
8219,72,India who chose to bat,India,19758,19759,2019-06-22 09:30:00+00:00,2019-06-22 22:00:00+00:00
8220,39,West Indies who chose to field,West Indies ,19760,19761,2019-06-22 12:30:00+00:00,2019-06-22 22:00:00+00:00
8221,71,Pakistan who chose to bat,Pakistan,19762,19763,2019-06-23 09:30:00+00:00,2019-06-23 22:00:00+00:00
8222,72,Afghanistan who chose to field,Afghanistan,19774,19775,2019-06-24 09:30:00+00:00,2019-06-24 22:00:00+00:00
8223,71,England who chose to field,England,19780,19781,2019-06-25 09:30:00+00:00,2019-06-25 22:00:00+00:00
8224,40,New Zealand who chose to bat,New Zealand,19784,19785,2019-06-26 09:30:00+00:00,2019-06-26 22:00:00+00:00
8225,39,India who chose to bat,India,19788,19789,2019-06-27 09:30:00+00:00,2019-06-27 22:00:00+00:00
8226,38,South Africa who chose to field,South Africa,19790,19791,2019-06-28 09:30:00+00:00,2019-06-28 22:00:00+00:00
8227,73,Afghanistan who chose to bat,Afghanistan,19794,19795,2019-06-29 09:30:00+00:00,2019-06-29 22:00:00+00:00
8228,71,Australia who chose to bat,Australia,19798,19799,2019-06-29 12:30:00+00:00,2019-06-29 22:00:00+00:00
8229,40,England who chose to bat,England,19800,19801,2019-06-30 09:30:00+00:00,2019-06-30 22:00:00+00:00
8230,38,West Indies who chose to field,West Indies ,19820,19821,2019-07-01 09:30:00+00:00,2019-07-01 22:00:00+00:00
10661,478,Ireland who chose to field,Ireland,19822,19823,2019-07-01 09:45:00+00:00,2019-07-01 22:00:00+00:00
8231,40,India who chose to bat,India,19824,19825,2019-07-02 09:30:00+00:00,2019-07-02 22:00:00+00:00
8232,38,England who chose to bat,England,19832,19833,2019-07-03 09:30:00+00:00,2019-07-03 22:00:00+00:00
8233,73,West Indies who chose to bat,West Indies ,19836,19837,2019-07-04 09:30:00+00:00,2019-07-04 22:00:00+00:00
10662,117,Zimbabwe who chose to field,Zimbabwe,19838,19839,2019-07-04 09:45:00+00:00,2019-07-04 22:00:00+00:00
8234,71,Pakistan who chose to bat,Pakistan,19842,19843,2019-07-05 09:30:00+00:00,2019-07-05 22:00:00+00:00
8235,73,Sri Lanka who chose to bat,Sri Lanka,19846,19847,2019-07-06 09:30:00+00:00,2019-07-06 22:00:00+00:00
8236,39,South Africa who chose to bat,South Africa,19850,19851,2019-07-06 12:30:00+00:00,2019-07-06 22:00:00+00:00
10663,117,Zimbabwe who chose to bat,Zimbabwe,19852,19853,2019-07-07 09:45:00+00:00,2019-07-07 22:00:00+00:00
8237,39,New Zealand who chose to bat,New Zealand,19874,19875,2019-07-10 09:30:00+00:00,2019-07-10 22:00:00+00:00
8238,40,Australia who chose to bat,Australia,19876,19877,2019-07-11 09:30:00+00:00,2019-07-11 22:00:00+00:00
8239,71,New Zealand who chose to bat,New Zealand,19898,19899,2019-07-14 09:30:00+00:00,2019-07-14 22:00:00+00:00
15567,33,Sri Lanka who chose to bat,Sri Lanka,19972,19973,2019-07-26 09:00:00+00:00,2019-07-26 17:30:00+00:00
15568,33,Bangladesh who chose to bat,Bangladesh,19996,19997,2019-07-28 09:00:00+00:00,2019-07-28 17:30:00+00:00
15569,33,Sri Lanka who chose to bat,Sri Lanka,20012,20013,2019-07-31 09:00:00+00:00,2019-07-31 17:30:00+00:00
15463,99,India who chose to field,India,20112,20113,2019-08-08 13:30:00+00:00,2019-08-09 03:00:00+00:00
15464,79,India who chose to bat,India,20144,20145,2019-08-11 13:30:00+00:00,2019-08-12 03:00:00+00:00
11493,85,Oman who chose to field,Oman,20170,20171,2019-08-14 10:00:00+00:00,2019-08-14 22:00:00+00:00
15465,79,West Indies who chose to bat,West Indies ,20172,20173,2019-08-14 13:30:00+00:00,2019-08-15 03:00:00+00:00
11494,85,Scotland who chose to bat,Scotland,20178,20179,2019-08-15 10:00:00+00:00,2019-08-15 22:00:00+00:00
11495,85,Scotland who chose to field,Scotland,20194,20195,2019-08-17 10:00:00+00:00,2019-08-17 22:00:00+00:00
11496,85,Oman who chose to field,Oman,20210,20211,2019-08-18 10:00:00+00:00,2019-08-18 22:00:00+00:00
11497,85,Papua New Guinea who chose to field,Papua New Guinea,20222,20223,2019-08-20 10:00:00+00:00,2019-08-20 22:00:00+00:00
11498,85,Oman who chose to field,Oman,20238,20239,2019-08-21 10:00:00+00:00,2019-08-21 22:00:00+00:00
18148,327,United States who chose to bat,USA,24518,24519,2019-09-13 13:45:00+00:00,2019-09-14 04:00:00+00:00
18149,327,Namibia who chose to bat,Namibia,24552,24553,2019-09-17 13:45:00+00:00,2019-09-18 04:00:00+00:00
18150,327,United States who chose to bat,USA,24564,24565,2019-09-19 13:45:00+00:00,2019-09-20 04:00:00+00:00
18151,327,United States who chose to field,USA,24572,24573,2019-09-20 13:45:00+00:00,2019-09-21 04:00:00+00:00
18152,327,Papua New Guinea who chose to bat,Papua New Guinea,24590,24591,2019-09-22 13:45:00+00:00,2019-09-23 04:00:00+00:00
18153,327,Namibia who chose to bat,Namibia,24612,24613,2019-09-23 13:45:00+00:00,2019-09-24 03:00:00+00:00
18114,272,Pakistan who chose to bat,Pakistan,24696,24697,2019-09-30 10:00:00+00:00,2019-09-30 18:00:00+00:00
18115,272,Sri Lanka who chose to bat,Sri Lanka,24726,24727,2019-10-02 10:00:00+00:00,2019-10-02 18:00:00+00:00
15559,531,West Indies who chose to field,West Indies ,25997,25998,2019-11-06 08:30:00+00:00,2019-11-05 17:30:00+00:00
15560,531,Afghanistan who chose to field,Afghanistan,26115,26116,2019-11-09 08:30:00+00:00,2019-11-07 17:30:00+00:00
15561,531,West Indies who chose to field,West Indies ,26408,26409,2019-11-11 08:30:00+00:00,2019-11-11 17:30:00+00:00
20686,104,United Arab Emirates who chose to bat,UAE,27173,27174,2019-12-08 06:00:00+00:00,2019-12-08 19:00:00+00:00
20687,104,United States who chose to bat,USA,27181,27182,2019-12-09 06:00:00+00:00,2019-12-09 19:00:00+00:00
20689,128,United Arab Emirates who chose to field,UAE,27275,27276,2019-12-12 06:00:00+00:00,2019-12-12 19:00:00+00:00
20690,128,Scotland who chose to field,Scotland,27305,27306,2019-12-14 06:00:00+00:00,2019-12-14 19:00:00+00:00
20691,128,United Arab Emirates who chose to field,UAE,27319,27320,2019-12-15 06:00:00+00:00,2019-12-15 19:00:00+00:00
15309,1,West Indies who chose to field,West Indies ,27321,27322,2019-12-15 08:00:00+00:00,2019-12-15 17:30:00+00:00
15310,6,West Indies who chose to field,West Indies ,27375,27376,2019-12-18 08:00:00+00:00,2019-12-18 17:30:00+00:00
15311,14,India who chose to field,India,27471,27472,2019-12-22 08:00:00+00:00,2019-12-22 17:30:00+00:00
21429,588,Oman who chose to field,Oman,27823,27824,2020-01-05 06:00:00+00:00,2020-01-05 19:00:00+00:00
21430,588,Namibia who chose to field,Namibia,27837,27838,2020-01-06 06:00:00+00:00,2020-01-06 19:00:00+00:00
18858,66,Ireland who chose to bat,Ireland,27847,27848,2020-01-07 17:30:00+00:00,2020-01-08 03:00:00+00:00
21431,588,Namibia who chose to bat,Namibia,27851,27852,2020-01-08 06:00:00+00:00,2020-01-08 19:00:00+00:00
21432,588,Namibia who chose to bat,Namibia,27861,27862,2020-01-09 06:00:00+00:00,2020-01-09 19:00:00+00:00
18859,66,Ireland who chose to bat,Ireland,27863,27864,2020-01-09 17:30:00+00:00,2020-01-10 03:00:00+00:00
18860,64,West Indies who chose to field,West Indies ,27951,27952,2020-01-12 13:00:00+00:00,2020-01-13 03:00:00+00:00
15317,4,Australia who chose to field,Australia,28005,28006,2020-01-14 08:00:00+00:00,2020-01-14 17:30:00+00:00
15318,44,Australia who chose to field,Australia,28035,28036,2020-01-17 08:00:00+00:00,2020-01-17 17:30:00+00:00
15319,374,Australia who chose to bat,Australia,28059,28060,2020-01-19 08:00:00+00:00,2020-01-19 17:30:00+00:00
15253,21,South Africa who chose to field,South Africa,28577,28578,2020-02-04 11:00:00+00:00,2020-02-04 21:00:00+00:00
15358,95,New Zealand who chose to field,New Zealand,28621,28622,2020-02-05 02:00:00+00:00,2020-02-05 10:00:00+00:00
21580,1010,Nepal who chose to field,Nepal,28623,28624,2020-02-05 03:45:00+00:00,2020-02-05 17:15:00+00:00
21581,1010,Oman who chose to field,Oman,28631,28632,2020-02-06 03:30:00+00:00,2020-02-06 17:15:00+00:00
15254,23,England who chose to field,England,28681,28682,2020-02-07 11:00:00+00:00,2020-02-07 21:00:00+00:00
15359,90,India who chose to field,India,28703,28704,2020-02-08 02:00:00+00:00,2020-02-08 10:00:00+00:00
21582,1010,United States who chose to field,USA,28713,28714,2020-02-08 03:45:00+00:00,2020-02-08 17:15:00+00:00
21583,1010,Oman who chose to field,Oman,28743,28744,2020-02-09 03:45:00+00:00,2020-02-09 17:15:00+00:00
15255,26,England who chose to field,England,28739,28740,2020-02-09 08:00:00+00:00,2020-02-09 21:00:00+00:00
15360,132,New Zealand who chose to field,New Zealand,28771,28772,2020-02-11 02:00:00+00:00,2020-02-11 10:00:00+00:00
21584,1010,United States who chose to field,USA,28777,28778,2020-02-11 03:45:00+00:00,2020-02-11 17:15:00+00:00
21585,1010,Nepal who chose to field,Nepal,28787,28788,2020-02-12 03:45:00+00:00,2020-02-12 17:15:00+00:00
21564,222,Sri Lanka who chose to field,Sri Lanka,29023,29024,2020-02-22 04:15:00+00:00,2020-02-22 17:30:00+00:00
21565,34,West Indies who chose to field,West Indies ,29193,29194,2020-02-26 09:00:00+00:00,2020-02-26 17:30:00+00:00
15263,53,South Africa who chose to bat,South Africa,29293,29294,2020-02-29 11:00:00+00:00,2020-02-29 21:00:00+00:00
21588,125,Bangladesh who chose to bat,Bangladesh,29333,29334,2020-03-01 07:00:00+00:00,2020-03-01 17:00:00+00:00
21566,35,Sri Lanka who chose to bat,Sri Lanka,29339,29340,2020-03-01 09:00:00+00:00,2020-03-01 17:30:00+00:00
21589,125,Bangladesh who chose to bat,Bangladesh,29407,29408,2020-03-03 07:00:00+00:00,2020-03-03 17:00:00+00:00
15264,62,Australia who chose to bat,Australia,29413,29414,2020-03-04 11:00:00+00:00,2020-03-04 21:00:00+00:00
21590,125,Zimbabwe who chose to field,Zimbabwe,29475,29476,2020-03-06 08:00:00+00:00,2020-03-06 17:00:00+00:00
15265,54,South Africa who chose to field,South Africa,29511,29512,2020-03-07 08:00:00+00:00,2020-03-07 21:00:00+00:00
11482,48,Australia who chose to bat,Australia,29617,29618,2020-03-13 03:30:00+00:00,2020-03-13 12:00:00+00:00
15965,72,England who chose to field,England,29670,29671,2020-07-30 13:00:00+00:00,2020-07-30 22:00:00+00:00
15966,72,Ireland who chose to bat,Ireland,29690,29691,2020-08-01 13:00:00+00:00,2020-08-01 22:00:00+00:00
15967,72,Ireland who chose to field,Ireland,29692,29693,2020-08-04 13:00:00+00:00,2020-08-04 22:00:00+00:00
22107,39,England who chose to field,England,29892,29893,2020-09-11 12:00:00+00:00,2020-09-11 22:00:00+00:00
22108,39,England who chose to bat,England,29920,29921,2020-09-13 12:00:00+00:00,2020-09-13 22:00:00+00:00
22109,39,England who chose to bat,England,29946,29947,2020-09-16 12:00:00+00:00,2020-09-16 22:00:00+00:00
22305,275,Pakistan who chose to bat,Pakistan,30142,30143,2020-10-30 07:00:00+00:00,2020-10-30 18:00:00+00:00
22306,275,Zimbabwe who chose to bat,Zimbabwe,30150,30151,2020-11-01 07:00:00+00:00,2020-11-01 18:00:00+00:00
22307,275,Zimbabwe who chose to bat,Zimbabwe,30158,30159,2020-11-03 07:00:00+00:00,2020-11-03 18:00:00+00:00
22401,48,Australia who chose to bat,Australia,30184,30185,2020-11-27 03:40:00+00:00,2020-11-27 12:00:00+00:00
22402,48,Australia who chose to bat,Australia,30192,30193,2020-11-29 03:40:00+00:00,2020-11-29 12:00:00+00:00
22403,58,India who chose to bat,India,30200,30201,2020-12-02 03:40:00+00:00,2020-12-02 12:00:00+00:00
22693,102,Ireland who chose to bat,Ireland,30232,30233,2021-01-08 05:30:00+00:00,2021-01-08 19:00:00+00:00
22696,102,United Arab Emirates who chose to field,UAE,30389,30390,2021-01-18 05:30:00+00:00,2021-01-18 19:00:00+00:00
22538,123,Bangladesh who chose to field,Bangladesh,30429,30430,2021-01-20 05:30:00+00:00,2021-01-20 17:00:00+00:00
22418,102,Afghanistan who chose to bat,Afghanistan,30433,30434,2021-01-21 06:00:00+00:00,2021-01-21 19:00:00+00:00
22539,123,West Indies who chose to bat,West Indies ,30437,30438,2021-01-22 05:30:00+00:00,2021-01-22 17:00:00+00:00
22419,102,Ireland who chose to bat,Ireland,30441,30442,2021-01-24 06:00:00+00:00,2021-01-24 19:00:00+00:00
22540,122,West Indies who chose to field,West Indies ,30443,30444,2021-01-25 05:30:00+00:00,2021-01-25 17:00:00+00:00
22420,102,Ireland who chose to field,Ireland,30449,30450,2021-01-26 06:00:00+00:00,2021-01-26 19:00:00+00:00
23204,65,Sri Lanka who chose to bat,Sri Lanka,30728,30729,2021-03-10 13:30:00+00:00,2021-03-11 03:00:00+00:00
23205,65,West Indies who chose to field,West Indies ,30756,30757,2021-03-12 13:30:00+00:00,2021-03-13 03:00:00+00:00
23206,65,West Indies who chose to field,West Indies ,30794,30795,2021-03-14 13:30:00+00:00,2021-03-15 03:00:00+00:00
22389,94,New Zealand who chose to field,New Zealand,30914,30915,2021-03-19 22:00:00+00:00,2021-03-13 10:00:00+00:00
22390,89,New Zealand who chose to field,New Zealand,30962,30963,2021-03-23 01:00:00+00:00,2021-03-23 10:00:00+00:00
22465,373,England who chose to field,England,30964,30965,2021-03-23 08:00:00+00:00,2021-03-23 17:30:00+00:00
22391,113,New Zealand who chose to bat,New Zealand,30968,30969,2021-03-25 22:00:00+00:00,2021-03-26 10:00:00+00:00
22466,373,England who chose to field,England,30970,30971,2021-03-26 08:00:00+00:00,2021-03-26 17:30:00+00:00
22467,373,England who chose to field,England,30978,30979,2021-03-28 08:00:00+00:00,2021-03-28 17:30:00+00:00
23179,24,Pakistan who chose to field,Pakistan,31002,31003,2021-04-02 08:00:00+00:00,2021-04-02 21:00:00+00:00
23180,26,Pakistan who chose to field,Pakistan,31008,31009,2021-04-04 08:00:00+00:00,2021-04-04 21:00:00+00:00
23181,24,South Africa who chose to field,South Africa,31012,31013,2021-04-07 08:00:00+00:00,2021-04-07 21:00:00+00:00
31749,289,Netherlands who chose to bat,Netherlands,31212,31213,2021-05-19 09:00:00+00:00,2021-05-19 22:00:00+00:00
31750,289,Netherlands who chose to bat,Netherlands,31214,31215,2021-05-20 09:00:00+00:00,2021-05-21 22:00:00+00:00
31758,123,Bangladesh who chose to bat,Bangladesh,31230,31231,2021-05-23 07:00:00+00:00,2021-05-23 17:00:00+00:00
31759,123,Bangladesh who chose to bat,Bangladesh,31236,31237,2021-05-25 07:00:00+00:00,2021-05-25 17:00:00+00:00
31760,123,Sri Lanka who chose to bat,Sri Lanka,31258,31259,2021-05-28 07:00:00+00:00,2021-05-28 17:00:00+00:00
31752,401,Netherlands who chose to bat,Netherlands,31276,31277,2021-06-02 08:30:00+00:00,2021-06-02 22:00:00+00:00
31753,401,Netherlands who chose to bat,Netherlands,31296,31297,2021-06-04 08:30:00+00:00,2021-06-04 22:00:00+00:00
31754,401,Ireland who chose to bat,Ireland,31306,31307,2021-06-07 08:30:00+00:00,2021-06-07 22:00:00+00:00
22425,38,England who chose to field,England,31486,31487,2021-06-29 10:00:00+00:00,2021-06-29 22:00:00+00:00
22426,82,England who chose to field,England,31506,31507,2021-07-01 12:00:00+00:00,2021-07-01 22:00:00+00:00
22427,223,England who chose to field,England,31560,31561,2021-07-04 10:00:00+00:00,2021-07-04 22:00:00+00:00
22429,68,England who chose to field,England,31576,31577,2021-07-08 12:00:00+00:00,2021-07-08 22:00:00+00:00
22430,71,Pakistan who chose to field,Pakistan,31602,31603,2021-07-10 10:00:00+00:00,2021-07-10 22:00:00+00:00
23188,391,South Africa who chose to field,South Africa,31628,31629,2021-07-11 09:45:00+00:00,2021-07-11 22:00:00+00:00
23189,391,South Africa who chose to field,South Africa,31638,31639,2021-07-13 09:45:00+00:00,2021-07-13 22:00:00+00:00
22431,40,England who chose to field,England,31640,31641,2021-07-13 12:00:00+00:00,2021-07-13 22:00:00+00:00
31898,84,Zimbabwe who chose to field,Zimbabwe,31648,31649,2021-07-16 07:30:00+00:00,2021-07-16 21:00:00+00:00
23190,391,South Africa who chose to bat,South Africa,31650,31651,2021-07-16 09:45:00+00:00,2021-07-16 22:00:00+00:00
31899,84,Zimbabwe who chose to bat,Zimbabwe,31674,31675,2021-07-18 07:30:00+00:00,2021-07-18 21:00:00+00:00
31874,33,Sri Lanka who chose to bat,Sri Lanka,31676,31677,2021-07-18 09:30:00+00:00,2021-07-18 17:30:00+00:00
31900,84,Bangladesh who chose to field,Bangladesh,31702,31703,2021-07-20 07:30:00+00:00,2021-07-20 21:00:00+00:00
31875,33,Sri Lanka who chose to bat,Sri Lanka,31704,31705,2021-07-20 09:30:00+00:00,2021-07-20 17:30:00+00:00
31784,66,Australia who chose to bat,Australia,31724,31725,2021-07-20 18:30:00+00:00,2021-07-21 03:00:00+00:00
31785,66,Australia who chose to bat,Australia,31746,31747,2021-07-22 18:30:00+00:00,2021-07-23 03:00:00+00:00
31876,33,India who chose to bat,India,31748,31749,2021-07-23 09:30:00+00:00,2021-07-23 17:30:00+00:00
31786,66,Australia who chose to bat,Australia,31768,31769,2021-07-24 18:30:00+00:00,2021-07-25 03:00:00+00:00
32211,66,West Indies who chose to bat,West Indies ,31802,31803,2021-07-26 18:30:00+00:00,2021-07-27 03:00:00+00:00
